1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
,298994.064,156466.568,224678.585,157303.046,161949.521,131844.831,151723.468,64894.92,128770.639,239597.56,197703.164,162187.719,252315.338,281584.547,160431.961,279617.928,328878.099,271887.641,256835.506,261199.939,285911.981,144028.998,320379.013,55060.115,267483.422,237794.593,218015.272,278787.226,193915.574,312442.533,232659.034,296803.585,144573.191,219941.846,483009.131,351352.591,300556.68,225726.931,339110.416,217695.629,187919.324,259188.144,166153.64,137179.843,103722.83,213471.569,149380.271,
,297831.677,156226.905,222985.584,158874.173,156558.945,126477.447,156312.105,65997.501,126287.981,235687.711,200109.041,162817.628,244278.744,281622.928,154619.537,280405.8,331242.465,272219.8,259404.44,260300.355,285277.282,143666.023,321195.521,53359.263,262555.39,232884.122,216021.752,278735.309,193201.547,311634.306,225633.896,296412.241,145680.853,219276.793,475895.978,350549.546,297491.472,226506.429,333842.481,212853.339,187472.092,255316.56,168293.898,134233.467,102974.991,211806.795,147157.327,
,296245.936,149512.301,226593.127,155375.874,157330.466,126717.425,157880.583,64234.002,121566.484,228688.961,202974.815,166665.036,238013.125,280709.442,149582.49,281078.875,333150.111,272234.616,258363.766,257125.737,284156.667,146673.756,323370.576,53235.564,256161.44,229080.151,212648.151,280084.222,190753.804,315359.987,219048.896,296005.51,147124.619,218489.356,470546.999,347901.406,297220.685,229113.395,325360.029,210138.26,190765.138,251642.689,169725.115,135711.028,103361.396,212929.958,144183.657,
,309375.9,142498.106,224131.966,155431.5,150730.047,117457.468,155858.498,64284.11,119033.177,224983.363,206683.961,170470.602,232632.833,279090.094,148390.389,278994.361,335733.731,273566.385,255202.647,251641.067,282787.265,144196.636,321143.719,53555.631,250321.578,226570.029,215567.138,276864.499,190256.746,314871.508,217593.55,291331.087,147046.949,214428.967,467941.892,349238.241,298621.809,232292.048,317860.651,211451.542,190347.061,245651.384,170650.087,134931.894,101695.202,212738.036,137829.624,
,315571.367,135641.663,233094.415,158779.588,146258.077,107340.116,158651.854,61866.563,117644.613,224537.362,210336.456,173611.739,228050.351,272063.622,150397.035,281477.834,338417.368,278848.545,252098.077,247268.631,281009.38,142243.111,322007.581,51246.159,243253.382,222596.204,217517.084,274313.475,193142.701,315193.683,219896.54,287266.385,148505.309,213551.697,465643.327,347368.811,299400.055,234220.789,317814.39,212020.751,187843.784,243436.177,174351.959,134263.029,101127.527,211089.884,131405.715,
,,129005.935,,,,108160.26,,,,222003.627,,,,264135.97,,,,283374.846,,,,146332.399,,,,219948.499,,,,315514.297,,,,211720.272,,,,238156.067,,,,240906.455,,,,210407.694,,
,333783.482,135510.762,242413.762,153994.797,148093.822,104369.05,157682.884,58869.236,113807.818,222075.754,214564.696,176802.554,222491.383,259671.721,148978.262,282621.398,342607.466,288032.787,245205.242,243146.212,282903.812,152598.774,322773.177,49574.499,239866.727,216567.41,216571.861,268954.856,198107.966,316774.345,223338.032,288039.797,149521.67,206113.233,471747.931,347838.486,300817.64,239368.136,311690.287,213821.258,189031.309,239415.142,173325.115,138661.076,101559.897,212108.741,122660.573,
,352921.771,135224.596,232650.998,149983.983,145884.995,111770.75,153779.636,56832.639,110050.395,224669.352,217843.301,179012.91,218474.986,257630.017,151484.13,280669.117,344443.276,293020.417,242796.318,240080.483,286990.4,154953.776,318607.581,49557.077,240097.901,218123.195,215937.951,264113.75,205542.51,317656.011,224052.392,287756.335,149928.965,199896.361,476494.41,347073.851,302635.905,235318.296,304892.743,218751.16,187536.327,238986.074,177454.721,143134.057,100540.221,215167.764,117954.073,
,341787.53,138299.93,232072.391,146240.158,139390.738,118187.347,152089.948,54895.456,112021.013,227753.295,220666.104,180725.39,217058.756,254161.296,152617.741,280612.686,347199.134,297973.95,240320.566,241842.122,291092.543,157829.458,311616.641,49803.845,240854.429,219339.868,215411.281,257153.015,218820.939,319154.701,225294.807,285496.837,151745.444,199019.49,484341.246,341487.105,301977.696,231198.214,298701.322,226967.761,182447.067,245721.392,182497.626,145223.533,99271.808,219091.255,115450.941,
,344863.381,146485.506,231468.623,141588.861,144466.491,121191.792,152227.758,53461.544,111048.238,232137.91,224432.812,182961.198,218096.287,257472.256,151620.675,279194.076,349304.926,300374.163,238952.619,244549.517,294272.467,159890.885,309517.661,49958.103,242650.514,221596.514,209623.876,252040.681,223959.617,317720.227,227479.782,285124.733,153016.089,199634.512,488265.29,337928.491,302055.43,230240.046,295448.349,232663.778,181531.579,250898.987,187889.993,149843.208,99096.853,226014.723,115430.559,
,333870.158,138500.795,221693.277,143310.829,148042.668,126887.415,157110.718,51676.581,115278.68,238984.345,227064.969,186741.495,223040.42,260479.848,146367.019,277807.821,353965.927,302858.986,235284.515,247307.12,299844.783,161718.288,307141.441,50802.391,240474.254,224891.115,204164.343,246840.463,226914.651,320334.791,229534.031,282354.253,154837.827,200719.065,493526.64,338196.314,303649.513,227843.913,293414.81,238276.664,180814.333,258211.668,190025.247,151562.187,98938.764,232766.311,113800.351,
,315701.38,133490.983,221131.628,142753.636,148231.615,130191.732,157793.605,49278.657,119850.905,245796.016,230952.587,187471.255,231363.219,264259.828,144279.492,280164.391,359319.377,306634.03,236911.969,253110.172,301742.91,163082.529,307315.04,50666.963,238207.814,225510.076,203421.705,245931.025,228957.685,322473.508,229897.478,279491.443,157616.333,208432.295,496372.529,335355.477,305307.745,229023.701,293749.147,242186.858,177274.031,272707.778,194910.565,152144.743,98162.503,233434.204,116736.017,
,326485.04,134516.558,225134.706,141495.343,151613.752,132000.524,157938.775,47538.264,120923.779,256800.522,239678.121,187090.786,240510.709,270147.746,140036.029,284447.399,366842.424,311091.591,238479.298,257401.414,302905.771,168300.903,312819.101,48567.179,240026.189,221260.544,206549.872,243135.295,228305.891,322378.033,230398.487,277279.509,161638.997,216139.184,498612.1,332408.172,304576.807,234487.429,290221.403,247311.618,175734.643,282752.326,197323.38,156729.614,99213.301,232256.86,120394.154,
,329968.036,129549.538,224323.893,142866.76,154960.07,130662.658,162552.877,48643.286,123404.544,264656.169,253151.592,187893.325,243510.29,277785.539,137281.536,290292.995,374307.472,313253.811,244960.633,261844.698,304644.858,176317.911,322736.116,45168.041,243708.167,222604.806,209085.833,243852.017,221510.267,327512.717,230938.247,277657.098,165383.194,222344.189,501368.352,333851.956,305468.894,240026.922,292911.854,253903.108,176857.37,288118.458,195233.658,161492.021,100100.877,234702.637,125879.231,
,342781.553,134216.115,221355.297,149141.446,155131.106,132393.646,161716.273,47668.069,124556.223,270926.798,265545.538,189299.76,245702.126,286782.196,134162.958,298512.379,382951.685,318170.451,256176.981,268916.361,307987.535,188589.531,326613.455,44064.349,249836.526,227054.536,213582.38,247261.04,220360.043,334096.918,235778.389,276362.471,165930.248,229309.739,507682.311,331590.816,303708.959,246641.44,295970.495,261690.08,180920.941,293881.499,191270.7,167594.211,101353.293,236105.329,131805.808,
,358230.474,140058.487,217948.369,150334.785,156438.024,133954.473,159136.091,49148.789,124964.553,276384.022,278415.041,193053.785,244867.313,299522.151,130674.068,308574.753,385747.521,327081.925,270414.41,276391.546,315379.55,200319.271,333562.394,45476.793,259874.456,230482.179,222211.42,250428.468,219365.583,339598.564,242884.651,279089.945,167099.773,240700.334,513340.444,330624.098,300962.31,252566.419,294993.244,273042.365,187825.003,300437.813,188488.253,175996.044,99671.568,236955.864,140894.231,
,358962.464,143771.335,216918.39,159038.824,160352.282,132531.526,159833.409,51481.778,128135.716,281921.016,287441.712,204665.45,242733.377,308985.426,133081.757,314020.586,387251.844,333016.737,282953.66,282761.998,324387.397,212214.267,339347.618,49191.239,269206.869,235180.128,230248.674,257626.421,219255.915,346856.696,251224.786,286220.878,166124.396,250227.492,520355.412,333028.592,296666.63,255585.119,296663.097,284030.888,194100.952,300787.295,187503.219,183305.172,96463.771,243339.74,147258.824,
,364417.516,147373.15,213864.493,169068.858,167356.271,132924.129,160635.555,50799.243,130668.81,284883.477,292991.562,214626.833,241221.642,316764.865,137643.243,318942.206,384770.68,335337.109,293210.597,292051.031,333102.21,220706.016,342552.025,55961.851,276915.308,242132.337,238407.476,268251.842,218809.099,354182.153,257410.385,290458.237,166050.007,259967.17,520759.448,335559.35,296475.346,261771.824,303245.095,293525.016,199222.771,308334.158,186594.722,193159.949,92708.344,248883.029,154377.172,
,367824.145,147394.505,209445.606,181254.947,170208.054,135392.73,161771.914,50772.199,136905.264,290858.595,295527.012,221853.083,239642.393,324588.291,144674.576,327296.04,379935.675,340518.863,301327.321,297311.986,341418.837,226619.367,342126.527,62050.601,280575.392,245624.445,249572.149,273935.404,219522.421,358316.541,259204.91,294281.27,166384.431,275320.795,518144.456,338308.142,294217.319,265429.134,302717.268,300308.568,206209.508,317722.711,190656.402,205331.208,89347.412,252511.865,159593.289,
,367531.925,149317.123,213558.036,191037.012,169267.204,143851.681,162636.338,52293.855,141928.106,292564.776,297595.442,228150.983,241820.938,330285.89,154682.901,333092.407,375147.984,343203.752,304918.683,298525.758,347204.862,229333.511,346895.642,65931.583,281401.943,248395.748,259666.395,277587.355,221345.721,359282.283,256687.911,299534.782,175364.692,282450.096,520488.77,342382.732,295943.624,268187.485,304744.157,309373.31,209472.264,325969.026,198363.656,215577.121,86371.611,255006.084,163417.355,
,374994.701,150863.07,214769.798,198440.111,174374.876,147239.457,168410.616,52385.668,147158.333,296686.348,303088.482,233369.827,245347.888,332611.263,167389.63,335743.865,377529.918,345239.297,312692.471,299135.723,349802.347,232533.17,347681.061,67279.465,281192.332,251973.526,268425.539,281235.664,226321.48,360261.943,251353.532,302733.848,182062.72,287246.391,527058.44,349931.537,299641.348,275160.073,309207.221,314021.768,210014.034,333982.545,210980.996,222043.684,87453.647,257665.041,165095.877,
,382278.829,150696.089,218224.693,209436.716,171778.02,148008.28,172001.902,52936.895,153498.48,296766.973,309391.766,237523.719,254077.988,331455.313,181580.686,342806.259,378001.156,344692.481,319402.574,298278.654,349918.002,237436.651,345707.104,66575.503,286521.184,260451.459,278345.831,278663.887,225129.273,365066.004,246534.861,302112.287,191757.628,293963.734,537373.328,354819.925,303708.382,286592.376,311574.305,322850.358,210580.948,344051.212,222440.257,228757.163,90530.339,259075.183,168454.558,
,394592.162,154078.555,223458.69,217805.958,166984.905,155157.753,180680.025,54688.257,151672.422,294907.958,313902.338,246289.443,263066.775,329809.884,196490.392,344259.307,377961.261,344828.673,324164.787,296366.809,349100.567,244401.886,344227.375,64533.543,291840.588,273971.326,288580.006,274114.542,222672.467,369458.159,242228.814,303550.132,204617.368,300365.862,554615.71,363833.718,306916.91,297433.593,315363.558,337336.797,215378.325,354813.391,237513.001,229962.661,94702.897,261967.91,169972.76,
,404569.542,157399.225,229412.693,223895.374,180560.046,158520.003,188997.721,56973.645,152819.546,293801.412,320924.49,257242.23,281231.596,327872.164,211168.096,339579.933,375075.561,339826.854,328104.423,300009.703,350376.819,256444.476,342400.342,63178.393,299808.927,286685.723,300834.517,274178.387,218197.87,376421.524,244907.777,304922.831,217996.573,298368.95,574083.639,376508.578,317919.687,311145.121,323308.944,347920.236,221842.374,368584.859,249492.603,227756.427,102197.643,259369.893,167903.784,
,412403.199,152334.539,233227.592,230618.195,187147.318,157395.214,195460.32,57791.884,151837.148,299259.488,326265.635,268851.009,297107.253,322547.978,226620.673,337156.599,368189.273,333214.684,332687.136,308715.524,353927.924,269696.356,342532.284,65334.847,310102.451,297482.76,309303.245,275311.023,212083.039,387715.386,249989.283,309689.523,225197.087,300563.063,586627.148,390948.2,320587.331,324685.111,332313.659,356320.722,232517.848,383197.443,260206.291,225316.445,111305.909,255231.782,165028.36,
,423644.672,151524.327,230452.75,239304.138,193133.536,167009.153,203210.893,58096.727,148946.328,300946.058,332825.286,280690.779,314197.772,321538.144,242314.389,340411.256,358481.691,324033.882,331392.707,319347.767,359271.479,280063.019,346020.114,67837.568,323125.684,308181.263,314920.096,279831.974,205771.892,398949.697,256995.623,308875.175,235810.121,304208.202,592235.923,399909.345,319392.106,334642.214,339975.565,364538.173,245237.585,393941.958,268270.321,225352.301,119913.073,253249.732,164256.834,
,419818.017,147543.752,233111.882,254136.728,206408.15,175740.766,194949.936,60125.416,155767.486,306223.093,345163.405,291470.366,325393.459,321676.409,251942.555,347151.42,357258.819,317777.218,333306.42,333208.895,367716.508,285395.868,349898.47,70935.448,334018.545,314610.43,319573.281,289730.283,206601.311,408028.377,255900.612,309107.888,247992.973,307965.773,598955.76,409162.472,322079.91,343668.562,347939.888,368845.396,258436.393,403710.521,277716.816,226756.805,126445.157,253208.937,165872.832,
,420117.61,140893.884,236380.666,263932.872,218738.051,183549.359,193406.768,65153.711,159641.076,314325.679,362029.566,299326.951,333538.842,317723.385,263011.059,360302.274,361282.302,313214.478,338408.384,348178.15,375584.874,286340.737,359471.928,77075.613,347046.291,316242.126,322234.64,297440.29,211970.448,419083.145,256781.87,310047.342,255317.31,313226.429,601744.185,421213.012,324432.411,352835.222,352660.622,369042.14,269067.733,407708.638,288122.316,227214.178,133801.363,255329.446,171636.187,
,417249.73,132928.276,233910.649,259360.923,224251.913,192701.787,196721.736,66958.355,165936.01,325981.7,377127.473,303847.627,335739.19,313614.048,272205.98,374828.303,372007.558,315316.948,343196.718,360090.643,381948.993,284123.242,371369.666,85428.298,359622.567,320029.253,323506.324,306936.195,219041.919,429828.751,255917.204,311650.057,264924.433,320403.158,599520.128,430384.769,322550.822,361408.129,356457.688,377021.465,281162.512,408902.411,302600.825,225481.618,138679.753,261353.397,180405.286,
,411839.338,128289.829,244788.559,267009.467,233110.057,194456.016,190889.845,68094.101,173967.84,337387.371,395999.82,307732.969,335842.685,315623.118,273863.103,392415.873,384756.831,316922.605,346093.22,370250.065,389359.268,286312.531,380733.37,91848.8,372246.504,324706.255,328882.1,318652.575,227882.504,441406.48,251478.68,311433.905,276963.643,329161.577,598081.832,439762.987,330453.205,369668.013,359596.681,389634.061,289753.486,410317.011,320734.719,225996.112,142939.565,272394.719,188485.525,
,417858.228,125516.581,254731.306,269246.67,247112.099,198565.508,187935.523,72787.945,170051.875,351315.309,411997.929,310156.329,330902.421,316500.793,270272.617,407077.505,400235.656,317770.424,352282.517,380453.428,396325.326,293543.066,388686.842,105050.566,377634.046,329901.422,341797.271,328355.331,236015.011,454104.799,248237.913,316756.722,278775.694,336432.988,602382.684,453033.912,343201.624,381197.185,365006.979,400443.303,296107.866,414781.792,339409.927,228026.797,149746.941,282406.393,194956.671,
,420704.988,118483.572,263675.986,261969.05,246935.761,202511.581,192689.275,76160.633,170372.911,364984.834,422425.546,308322.896,330677.47,324478.729,267061.917,416264.531,411963.243,320387.766,354646.414,391877.284,406555.844,303941.853,396008.341,112947.762,378356.328,330303.317,354596.131,334068.315,243055.768,466795.338,256151.054,325073.905,272227.422,345325.083,607317.999,467448.914,357741.361,392866.569,367801.017,409714.297,304297.064,423657.523,354574.652,230703.287,162958.765,293628.466,200410.436,
,411431.578,117595.425,274054.862,283352.513,248704.715,204184.098,191032.073,76635.799,174190.683,379008.884,430132.993,308957.396,326536.393,333339.642,262315.511,426836.974,421132.703,324806.674,351515.203,402742.403,419463.031,316317.517,394721.924,114571.973,375049.242,329032.991,372345.37,343142.166,248978.521,478164.189,272090.705,336754.464,263906.595,355631.715,613309.197,480759.34,370387.216,404498.537,375875.182,414057.593,308916.613,436212.754,362819.64,237501.45,172429.135,309364.029,204479.504,
,411390.383,117894.608,284811.564,299920.257,247356.761,206225.904,184872.274,80486.861,172023.086,379594.768,434362.281,319253.549,322680.167,337691.888,259042.701,436852.641,426783.591,329588.374,349028.886,414157.1,431367.714,327300.526,393592.193,112609.026,370919.455,326865.001,384761.165,351286.386,254964.452,487533.465,287869.727,350858.333,253413.542,372291.666,619072.077,499443.439,384318.421,416972.162,382159.547,410302.26,310089.026,446748.467,370555.277,251710.951,182525.704,325051.821,209688.919,
,407395.586,123106.604,293945.157,318825.884,245621.969,210356.62,192555.733,85547.495,179360.59,379877.892,437788.811,333275.458,320913.111,339038.854,263182.883,447244.447,435618.467,337621.315,354330.711,426785.059,438565.063,333170.436,394281.319,111244.646,364596.205,324937.735,395719.602,358085.393,259946.183,492917.783,308896.741,365067.582,246182.345,390384.996,624872.737,519577.207,393051.183,428332.967,386602.808,399103.247,310688.236,453067.208,371369.968,268833.926,190567.26,341448.522,220918.532,
